Timestamp,Location Name,Total Count,Car Count,Motorcycle Count
2026-02-03 20:40:02,Simpang Cihampelas,29,14,15
2026-02-03 20:40:02,Pertigaan Katamsoe,11,5,6
2026-02-03 20:39:02,Simpang Gedebage - Soekarno Hatta,55,19,36
2026-02-03 20:39:02,Gedebage Arah GBLA,58,19,39
2026-02-03 20:39:02,Pertigaan Waas Batununggal,2,1,1
2026-02-03 20:39:02,Simpang Kordon,17,9,8
2026-02-03 20:39:02,SIMPANG TUGU KUJANG Kota Bogor,16,8,8
2026-02-03 20:39:02,JL. JUANDA ARAH KANTOR POS Kota Bogor,14,6,8
2026-02-03 20:39:02,Perempatan Laswi Gatsu Bandung,48,23,25
2026-02-03 20:39:02,Kircon Perempatan Binon Bandung,14,7,7
2026-02-03 20:39:02,Simpang Braga,19,8,11
2026-02-03 20:39:02,Pertigaan Cicadas Bandung,10,5,5
2026-02-03 20:39:02,Fly Over Antapani,43,21,22
2026-02-03 20:39:02,Fly Over Kopo Leuwi Panjang,41,20,21
2026-02-03 20:39:02,Perempatan PT Inti,13,7,6
2026-02-03 20:39:02,Simpang buah Batu Bandung,13,7,6
2026-02-03 20:39:02,Persimpangan Sukahaji,1,1,0
2026-02-03 20:39:02,Jl Sudirman Bandung,36,18,18
2026-02-03 20:39:02,CCTV Kebon Kawung Paskal,16,8,8
2026-02-03 20:39:02,Simpang Garuda - Rajawali Bandung,15,7,8
2026-02-03 20:39:02,Simpang Pajajaran,17,8,9
2026-02-03 20:39:02,CCTV CICENDO Bandung,20,9,11
2026-02-03 20:39:02,Sudirman Otista,38,18,20
2026-02-03 20:39:02,Pertigaan Cijerah Bandung,5,2,3
2026-02-03 20:39:02,Jl Pungkur Bandung,15,8,7
2026-02-03 20:39:02,CCTV Laswi - Sukabumi Bandung,45,19,26
2026-02-03 20:39:02,Taman Pramuka Bandung,13,6,7
2026-02-03 20:39:02,Jl Citarum Bandung,13,6,7
2026-02-03 20:39:02,Jl Banda Riau Bandung,13,6,7
2026-02-03 20:39:02,Persimpangan Sariningsih,2,1,1
2026-02-03 20:39:02,Jl Merdeka Jawa Bandung,29,12,17
2026-02-03 20:39:02,Simpang Merdeka Aceh,25,11,14
2026-02-03 20:39:02,Jl. Pasar Kosambi Bandung,16,8,8
2026-02-03 20:39:02,Persimpangan Ahmad Yani Rel,11,6,5
2026-02-03 20:39:02,Simpang Surapati - Pusdai,23,12,11
2026-02-03 20:39:02,Simpang Gasibu,26,12,14
2026-02-03 20:39:02,Simpang Cikapayang Dago,35,16,19
2026-02-03 20:39:02,Simpang Cihampelas,27,12,15
2026-02-03 20:39:02,Pertigaan Katamsoe,9,4,5
2026-02-03 20:38:02,Simpang Gedebage - Soekarno Hatta,63,20,43
2026-02-03 20:38:02,Gedebage Arah GBLA,58,19,39
2026-02-03 20:38:02,Pertigaan Waas Batununggal,2,1,1
2026-02-03 20:38:02,Simpang Kordon,18,8,10
2026-02-03 20:38:02,SIMPANG TUGU KUJANG Kota Bogor,17,9,8
2026-02-03 20:38:02,JL. JUANDA ARAH KANTOR POS Kota Bogor,13,7,6
2026-02-03 20:38:02,Perempatan Laswi Gatsu Bandung,43,21,22
2026-02-03 20:38:02,Kircon Perempatan Binon Bandung,15,8,7
2026-02-03 20:38:02,Simpang Braga,26,13,13
2026-02-03 20:38:02,Pertigaan Cicadas Bandung,11,5,6
2026-02-03 20:38:02,Fly Over Antapani,50,23,27
2026-02-03 20:38:02,Fly Over Kopo Leuwi Panjang,40,19,21
2026-02-03 20:38:02,Perempatan PT Inti,14,7,7
2026-02-03 20:38:02,Simpang buah Batu Bandung,14,7,7
2026-02-03 20:38:02,Persimpangan Sukahaji,2,1,1
2026-02-03 20:38:02,Jl Sudirman Bandung,33,14,19
2026-02-03 20:38:02,CCTV Kebon Kawung Paskal,19,9,10
2026-02-03 20:38:02,Simpang Garuda - Rajawali Bandung,17,9,8
2026-02-03 20:38:02,Simpang Pajajaran,19,9,10
2026-02-03 20:38:02,CCTV CICENDO Bandung,19,10,9
2026-02-03 20:38:02,Sudirman Otista,39,19,20
2026-02-03 20:38:02,Pertigaan Cijerah Bandung,5,2,3
2026-02-03 20:38:02,Jl Pungkur Bandung,12,5,7
2026-02-03 20:38:02,CCTV Laswi - Sukabumi Bandung,43,21,22
2026-02-03 20:38:02,Taman Pramuka Bandung,16,7,9
2026-02-03 20:38:02,Jl Citarum Bandung,14,7,7
2026-02-03 20:38:02,Jl Banda Riau Bandung,14,7,7
2026-02-03 20:38:02,Persimpangan Sariningsih,1,1,0
2026-02-03 20:38:02,Jl Merdeka Jawa Bandung,33,16,17
2026-02-03 20:38:02,Simpang Merdeka Aceh,26,12,14
2026-02-03 20:38:02,Jl. Pasar Kosambi Bandung,17,8,9
2026-02-03 20:38:02,Persimpangan Ahmad Yani Rel,10,5,5
2026-02-03 20:38:02,Simpang Surapati - Pusdai,24,12,12
2026-02-03 20:38:02,Simpang Gasibu,29,13,16
2026-02-03 20:38:02,Simpang Cikapayang Dago,39,20,19
2026-02-03 20:38:02,Simpang Cihampelas,30,15,15
2026-02-03 20:38:02,Pertigaan Katamsoe,9,5,4
2026-02-03 20:37:02,Simpang Gedebage - Soekarno Hatta,59,24,35
2026-02-03 20:37:02,Gedebage Arah GBLA,53,20,33
2026-02-03 20:37:02,Pertigaan Waas Batununggal,2,1,1
2026-02-03 20:37:02,Simpang Kordon,16,8,8
2026-02-03 20:37:02,SIMPANG TUGU KUJANG Kota Bogor,17,8,9
2026-02-03 20:37:02,JL. JUANDA ARAH KANTOR POS Kota Bogor,13,6,7
2026-02-03 20:37:02,Perempatan Laswi Gatsu Bandung,55,24,31
2026-02-03 20:37:02,Kircon Perempatan Binon Bandung,16,8,8
2026-02-03 20:37:02,Simpang Braga,20,9,11
2026-02-03 20:37:02,Pertigaan Cicadas Bandung,10,5,5
2026-02-03 20:37:02,Fly Over Antapani,49,24,25
2026-02-03 20:37:02,Fly Over Kopo Leuwi Panjang,45,19,26
2026-02-03 20:37:02,Perempatan PT Inti,12,5,7
2026-02-03 20:37:02,Simpang buah Batu Bandung,12,6,6
2026-02-03 20:37:02,Persimpangan Sukahaji,1,1,0
2026-02-03 20:37:02,Jl Sudirman Bandung,28,12,16
2026-02-03 20:37:02,CCTV Kebon Kawung Paskal,18,9,9
2026-02-03 20:37:02,Simpang Garuda - Rajawali Bandung,17,9,8
2026-02-03 20:37:02,Simpang Pajajaran,16,7,9
2026-02-03 20:37:02,CCTV CICENDO Bandung,16,8,8
2026-02-03 20:37:02,Sudirman Otista,37,17,20
2026-02-03 20:37:02,Pertigaan Cijerah Bandung,5,2,3
2026-02-03 20:37:02,Jl Pungkur Bandung,13,6,7
2026-02-03 20:37:02,CCTV Laswi - Sukabumi Bandung,43,19,24
2026-02-03 20:37:02,Taman Pramuka Bandung,15,7,8
2026-02-03 20:37:02,Jl Citarum Bandung,13,6,7
2026-02-03 20:37:02,Jl Banda Riau Bandung,12,6,6
2026-02-03 20:37:02,Persimpangan Sariningsih,2,1,1
2026-02-03 20:37:02,Jl Merdeka Jawa Bandung,31,13,18
2026-02-03 20:37:02,Simpang Merdeka Aceh,27,13,14
2026-02-03 20:37:02,Jl. Pasar Kosambi Bandung,18,9,9
2026-02-03 20:37:02,Persimpangan Ahmad Yani Rel,11,6,5
2026-02-03 20:37:02,Simpang Surapati - Pusdai,24,11,13
2026-02-03 20:37:02,Simpang Gasibu,28,13,15
2026-02-03 20:37:02,Simpang Cikapayang Dago,32,16,16
2026-02-03 20:37:02,Simpang Cihampelas,28,13,15
2026-02-03 20:37:02,Pertigaan Katamsoe,12,6,6
2026-02-03 20:36:02,Simpang Gedebage - Soekarno Hatta,53,16,37
2026-02-03 20:36:02,Gedebage Arah GBLA,47,15,32
2026-02-03 20:36:02,Pertigaan Waas Batununggal,2,1,1
2026-02-03 20:36:02,Simpang Kordon,16,7,9
2026-02-03 20:36:02,SIMPANG TUGU KUJANG Kota Bogor,19,9,10
2026-02-03 20:36:02,JL. JUANDA ARAH KANTOR POS Kota Bogor,11,5,6
2026-02-03 20:36:02,Perempatan Laswi Gatsu Bandung,46,20,26
2026-02-03 20:36:02,Kircon Perempatan Binon Bandung,16,8,8
2026-02-03 20:36:02,Simpang Braga,24,11,13
2026-02-03 20:36:02,Pertigaan Cicadas Bandung,10,5,5
2026-02-03 20:36:02,Fly Over Antapani,47,20,27
2026-02-03 20:36:02,Fly Over Kopo Leuwi Panjang,46,19,27
2026-02-03 20:36:02,Perempatan PT Inti,11,5,6
2026-02-03 20:36:02,Simpang buah Batu Bandung,11,5,6
2026-02-03 20:36:02,Persimpangan Sukahaji,2,1,1
2026-02-03 20:36:02,Jl Sudirman Bandung,36,17,19
2026-02-03 20:36:02,CCTV Kebon Kawung Paskal,20,10,10
2026-02-03 20:36:02,Simpang Garuda - Rajawali Bandung,14,6,8
2026-02-03 20:36:02,Simpang Pajajaran,18,9,9
2026-02-03 20:36:02,CCTV CICENDO Bandung,21,10,11
2026-02-03 20:36:02,Sudirman Otista,42,19,23
2026-02-03 20:36:02,Pertigaan Cijerah Bandung,5,2,3
2026-02-03 20:36:02,Jl Pungkur Bandung,12,6,6
2026-02-03 20:36:02,CCTV Laswi - Sukabumi Bandung,44,19,25
2026-02-03 20:36:02,Taman Pramuka Bandung,14,6,8
2026-02-03 20:36:02,Jl Citarum Bandung,13,7,6
2026-02-03 20:36:02,Jl Banda Riau Bandung,14,7,7
2026-02-03 20:36:02,Persimpangan Sariningsih,1,1,0
2026-02-03 20:36:02,Jl Merdeka Jawa Bandung,32,16,16
2026-02-03 20:36:02,Simpang Merdeka Aceh,28,13,15
2026-02-03 20:36:02,Jl. Pasar Kosambi Bandung,20,9,11
2026-02-03 20:36:02,Persimpangan Ahmad Yani Rel,11,5,6
2026-02-03 20:36:02,Simpang Surapati - Pusdai,25,12,13
2026-02-03 20:36:02,Simpang Gasibu,28,12,16
2026-02-03 20:36:02,Simpang Cikapayang Dago,30,13,17
2026-02-03 20:36:02,Simpang Cihampelas,28,13,15
2026-02-03 20:36:02,Pertigaan Katamsoe,12,6,6
2026-02-03 20:35:02,Simpang Gedebage - Soekarno Hatta,57,18,39
2026-02-03 20:35:02,Gedebage Arah GBLA,47,16,31
2026-02-03 20:35:02,Pertigaan Waas Batununggal,2,1,1
2026-02-03 20:35:02,Simpang Kordon,18,9,9
2026-02-03 20:35:02,SIMPANG TUGU KUJANG Kota Bogor,15,7,8
2026-02-03 20:35:02,JL. JUANDA ARAH KANTOR POS Kota Bogor,12,6,6
2026-02-03 20:35:02,Perempatan Laswi Gatsu Bandung,55,25,30
2026-02-03 20:35:02,Kircon Perempatan Binon Bandung,15,7,8
2026-02-03 20:35:02,Simpang Braga,24,11,13
2026-02-03 20:35:02,Pertigaan Cicadas Bandung,10,5,5
2026-02-03 20:35:02,Fly Over Antapani,50,21,29
2026-02-03 20:35:02,Fly Over Kopo Leuwi Panjang,48,23,25
2026-02-03 20:35:02,Perempatan PT Inti,11,5,6
2026-02-03 20:35:02,Simpang buah Batu Bandung,14,6,8
2026-02-03 20:35:02,Persimpangan Sukahaji,2,1,1
2026-02-03 20:35:02,Jl Sudirman Bandung,29,12,17
2026-02-03 20:35:02,CCTV Kebon Kawung Paskal,15,8,7
2026-02-03 20:35:02,Simpang Garuda - Rajawali Bandung,16,7,9
2026-02-03 20:35:02,Simpang Pajajaran,18,8,10
2026-02-03 20:35:02,CCTV CICENDO Bandung,17,8,9
2026-02-03 20:35:02,Sudirman Otista,37,17,20
2026-02-03 20:35:02,Pertigaan Cijerah Bandung,5,2,3
2026-02-03 20:35:02,Jl Pungkur Bandung,13,6,7
2026-02-03 20:35:02,CCTV Laswi - Sukabumi Bandung,42,20,22
2026-02-03 20:35:02,Taman Pramuka Bandung,13,7,6
2026-02-03 20:35:02,Jl Citarum Bandung,12,6,6
2026-02-03 20:35:02,Jl Banda Riau Bandung,13,6,7
2026-02-03 20:35:02,Persimpangan Sariningsih,1,1,0
2026-02-03 20:35:02,Jl Merdeka Jawa Bandung,27,12,15
2026-02-03 20:35:02,Simpang Merdeka Aceh,24,12,12
2026-02-03 20:35:02,Jl. Pasar Kosambi Bandung,17,9,8
2026-02-03 20:35:02,Persimpangan Ahmad Yani Rel,9,5,4
2026-02-03 20:35:02,Simpang Surapati - Pusdai,23,11,12
2026-02-03 20:35:02,Simpang Gasibu,29,13,16
2026-02-03 20:35:02,Simpang Cikapayang Dago,30,15,15
2026-02-03 20:35:02,Simpang Cihampelas,27,12,15
2026-02-03 20:35:02,Pertigaan Katamsoe,10,5,5
2026-02-03 20:34:02,Simpang Gedebage - Soekarno Hatta,49,16,33
2026-02-03 20:34:02,Gedebage Arah GBLA,60,24,36
2026-02-03 20:34:02,Pertigaan Waas Batununggal,2,1,1
2026-02-03 20:34:02,Simpang Kordon,20,9,11
2026-02-03 20:34:02,SIMPANG TUGU KUJANG Kota Bogor,18,8,10
2026-02-03 20:34:02,JL. JUANDA ARAH KANTOR POS Kota Bogor,12,6,6
2026-02-03 20:34:02,Perempatan Laswi Gatsu Bandung,43,20,23
2026-02-03 20:34:02,Kircon Perempatan Binon Bandung,17,7,10
2026-02-03 20:34:02,Simpang Braga,23,10,13
2026-02-03 20:34:02,Pertigaan Cicadas Bandung,12,6,6
2026-02-03 20:34:02,Fly Over Antapani,51,23,28
2026-02-03 20:34:02,Fly Over Kopo Leuwi Panjang,37,16,21
2026-02-03 20:34:02,Perempatan PT Inti,11,5,6
2026-02-03 20:34:02,Simpang buah Batu Bandung,12,5,7
2026-02-03 20:34:02,Persimpangan Sukahaji,2,1,1
2026-02-03 20:34:02,Jl Sudirman Bandung,30,15,15
2026-02-03 20:34:02,CCTV Kebon Kawung Paskal,20,9,11
2026-02-03 20:34:02,Simpang Garuda - Rajawali Bandung,16,8,8
2026-02-03 20:34:02,Simpang Pajajaran,17,8,9
2026-02-03 20:34:02,CCTV CICENDO Bandung,20,9,11
2026-02-03 20:34:02,Sudirman Otista,40,18,22
2026-02-03 20:34:02,Pertigaan Cijerah Bandung,5,2,3
2026-02-03 20:34:02,Jl Pungkur Bandung,14,7,7
2026-02-03 20:34:02,CCTV Laswi - Sukabumi Bandung,55,24,31
2026-02-03 20:34:02,Taman Pramuka Bandung,15,7,8
2026-02-03 20:34:02,Jl Citarum Bandung,12,6,6
2026-02-03 20:34:02,Jl Banda Riau Bandung,13,6,7
2026-02-03 20:34:02,Persimpangan Sariningsih,2,1,1
2026-02-03 20:34:02,Jl Merdeka Jawa Bandung,26,11,15
2026-02-03 20:34:02,Simpang Merdeka Aceh,28,14,14
2026-02-03 20:34:02,Jl. Pasar Kosambi Bandung,15,7,8
2026-02-03 20:34:02,Persimpangan Ahmad Yani Rel,12,6,6
2026-02-03 20:34:02,Simpang Surapati - Pusdai,28,14,14
2026-02-03 20:34:02,Simpang Gasibu,29,14,15
2026-02-03 20:34:02,Simpang Cikapayang Dago,33,17,16
2026-02-03 20:34:02,Simpang Cihampelas,30,14,16
2026-02-03 20:34:02,Pertigaan Katamsoe,9,4,5
2026-02-03 20:33:02,Simpang Gedebage - Soekarno Hatta,58,22,36
2026-02-03 20:33:02,Gedebage Arah GBLA,55,20,35
2026-02-03 20:33:02,Pertigaan Waas Batununggal,1,1,0
2026-02-03 20:33:02,Simpang Kordon,17,8,9
2026-02-03 20:33:02,SIMPANG TUGU KUJANG Kota Bogor,19,10,9
2026-02-03 20:33:02,JL. JUANDA ARAH KANTOR POS Kota Bogor,11,6,5
2026-02-03 20:33:02,Perempatan Laswi Gatsu Bandung,56,25,31
2026-02-03 20:33:02,Kircon Perempatan Binon Bandung,15,7,8
2026-02-03 20:33:02,Simpang Braga,24,11,13
2026-02-03 20:33:02,Pertigaan Cicadas Bandung,11,6,5
2026-02-03 20:33:02,Fly Over Antapani,43,20,23
2026-02-03 20:33:02,Fly Over Kopo Leuwi Panjang,44,20,24
2026-02-03 20:33:02,Perempatan PT Inti,13,6,7
2026-02-03 20:33:02,Simpang buah Batu Bandung,12,6,6
2026-02-03 20:33:02,Persimpangan Sukahaji,2,1,1
2026-02-03 20:33:02,Jl Sudirman Bandung,30,15,15
2026-02-03 20:33:02,CCTV Kebon Kawung Paskal,17,8,9
2026-02-03 20:33:02,Simpang Garuda - Rajawali Bandung,17,8,9
2026-02-03 20:33:02,Simpang Pajajaran,15,7,8
2026-02-03 20:33:02,CCTV CICENDO Bandung,17,8,9
2026-02-03 20:33:02,Sudirman Otista,44,19,25
2026-02-03 20:33:02,Pertigaan Cijerah Bandung,5,2,3
2026-02-03 20:33:02,Jl Pungkur Bandung,15,8,7
2026-02-03 20:33:02,CCTV Laswi - Sukabumi Bandung,52,26,26
2026-02-03 20:33:02,Taman Pramuka Bandung,15,7,8
2026-02-03 20:33:02,Jl Citarum Bandung,13,6,7
2026-02-03 20:33:02,Jl Banda Riau Bandung,12,6,6
2026-02-03 20:33:02,Persimpangan Sariningsih,1,1,0
2026-02-03 20:33:02,Jl Merdeka Jawa Bandung,29,13,16
2026-02-03 20:33:02,Simpang Merdeka Aceh,25,13,12
2026-02-03 20:33:02,Jl. Pasar Kosambi Bandung,16,8,8
2026-02-03 20:33:02,Persimpangan Ahmad Yani Rel,11,6,5
2026-02-03 20:33:02,Simpang Surapati - Pusdai,26,12,14
2026-02-03 20:33:02,Simpang Gasibu,32,14,18
2026-02-03 20:33:02,Simpang Cikapayang Dago,30,14,16
2026-02-03 20:33:02,Simpang Cihampelas,24,11,13
2026-02-03 20:33:02,Pertigaan Katamsoe,12,6,6
2026-02-03 20:32:02,Simpang Gedebage - Soekarno Hatta,59,19,40
2026-02-03 20:32:02,Gedebage Arah GBLA,59,23,36
2026-02-03 20:32:02,Pertigaan Waas Batununggal,1,1,0
2026-02-03 20:32:02,Simpang Kordon,15,7,8
2026-02-03 20:32:02,SIMPANG TUGU KUJANG Kota Bogor,15,8,7
2026-02-03 20:32:02,JL. JUANDA ARAH KANTOR POS Kota Bogor,13,7,6
2026-02-03 20:32:02,Perempatan Laswi Gatsu Bandung,58,28,30
2026-02-03 20:32:02,Kircon Perempatan Binon Bandung,13,7,6
2026-02-03 20:32:02,Simpang Braga,21,10,11
2026-02-03 20:32:02,Pertigaan Cicadas Bandung,10,5,5
2026-02-03 20:32:02,Fly Over Antapani,42,21,21
2026-02-03 20:32:02,Fly Over Kopo Leuwi Panjang,51,25,26
2026-02-03 20:32:02,Perempatan PT Inti,13,6,7
2026-02-03 20:32:02,Simpang buah Batu Bandung,11,6,5
2026-02-03 20:32:02,Persimpangan Sukahaji,2,1,1
2026-02-03 20:32:02,Jl Sudirman Bandung,30,13,17
2026-02-03 20:32:02,CCTV Kebon Kawung Paskal,17,7,10
2026-02-03 20:32:02,Simpang Garuda - Rajawali Bandung,18,9,9
2026-02-03 20:32:02,Simpang Pajajaran,20,10,10
2026-02-03 20:32:02,CCTV CICENDO Bandung,17,8,9
2026-02-03 20:32:02,Sudirman Otista,39,19,20
2026-02-03 20:32:02,Pertigaan Cijerah Bandung,4,2,2
2026-02-03 20:32:02,Jl Pungkur Bandung,12,6,6
2026-02-03 20:32:02,CCTV Laswi - Sukabumi Bandung,47,23,24
2026-02-03 20:32:02,Taman Pramuka Bandung,15,7,8
2026-02-03 20:32:02,Jl Citarum Bandung,15,7,8
2026-02-03 20:32:02,Jl Banda Riau Bandung,13,6,7
2026-02-03 20:32:02,Persimpangan Sariningsih,2,1,1
2026-02-03 20:32:02,Jl Merdeka Jawa Bandung,26,13,13
2026-02-03 20:32:02,Simpang Merdeka Aceh,26,13,13
2026-02-03 20:32:02,Jl. Pasar Kosambi Bandung,18,9,9
2026-02-03 20:32:02,Persimpangan Ahmad Yani Rel,12,6,6
2026-02-03 20:32:02,Simpang Surapati - Pusdai,22,11,11
2026-02-03 20:32:02,Simpang Gasibu,29,13,16
2026-02-03 20:32:02,Simpang Cikapayang Dago,32,15,17
2026-02-03 20:32:02,Simpang Cihampelas,28,14,14
2026-02-03 20:32:02,Pertigaan Katamsoe,11,5,6
2026-02-03 20:31:02,Simpang Gedebage - Soekarno Hatta,61,20,41
2026-02-03 20:31:02,Gedebage Arah GBLA,56,18,38
2026-02-03 20:31:02,Pertigaan Waas Batununggal,2,1,1
2026-02-03 20:31:02,Simpang Kordon,16,8,8
2026-02-03 20:31:02,SIMPANG TUGU KUJANG Kota Bogor,17,7,10
2026-02-03 20:31:02,JL. JUANDA ARAH KANTOR POS Kota Bogor,12,5,7
2026-02-03 20:31:02,Perempatan Laswi Gatsu Bandung,48,22,26
2026-02-03 20:31:02,Kircon Perempatan Binon Bandung,16,8,8
2026-02-03 20:31:02,Simpang Braga,19,9,10
2026-02-03 20:31:02,Pertigaan Cicadas Bandung,12,6,6
2026-02-03 20:31:02,Fly Over Antapani,49,21,28
2026-02-03 20:31:02,Fly Over Kopo Leuwi Panjang,44,19,25
2026-02-03 20:31:02,Perempatan PT Inti,11,6,5
2026-02-03 20:31:02,Simpang buah Batu Bandung,13,6,7
2026-02-03 20:31:02,Persimpangan Sukahaji,2,1,1
2026-02-03 20:31:02,Jl Sudirman Bandung,36,16,20
2026-02-03 20:31:02,CCTV Kebon Kawung Paskal,16,7,9
2026-02-03 20:31:02,Simpang Garuda - Rajawali Bandung,15,7,8
2026-02-03 20:31:02,Simpang Pajajaran,20,10,10
2026-02-03 20:31:02,CCTV CICENDO Bandung,18,8,10
2026-02-03 20:31:02,Sudirman Otista,44,18,26
2026-02-03 20:31:02,Pertigaan Cijerah Bandung,5,2,3
2026-02-03 20:31:02,Jl Pungkur Bandung,12,6,6
2026-02-03 20:31:02,CCTV Laswi - Sukabumi Bandung,49,22,27
2026-02-03 20:31:02,Taman Pramuka Bandung,12,6,6
2026-02-03 20:31:02,Jl Citarum Bandung,13,6,7
2026-02-03 20:31:02,Jl Banda Riau Bandung,15,7,8
2026-02-03 20:31:02,Persimpangan Sariningsih,1,1,0
2026-02-03 20:31:02,Jl Merdeka Jawa Bandung,28,14,14
2026-02-03 20:31:02,Simpang Merdeka Aceh,29,13,16
2026-02-03 20:31:02,Jl. Pasar Kosambi Bandung,17,9,8
2026-02-03 20:31:02,Persimpangan Ahmad Yani Rel,11,5,6
2026-02-03 20:31:02,Simpang Surapati - Pusdai,22,11,11
2026-02-03 20:31:02,Simpang Gasibu,29,15,14
2026-02-03 20:31:02,Simpang Cikapayang Dago,35,17,18
2026-02-03 20:31:02,Simpang Cihampelas,24,11,13
2026-02-03 20:31:02,Pertigaan Katamsoe,9,5,4
2026-02-03 20:30:02,Simpang Gedebage - Soekarno Hatta,62,24,38
2026-02-03 20:30:02,Gedebage Arah GBLA,53,18,35
2026-02-03 20:30:02,Pertigaan Waas Batununggal,2,1,1
2026-02-03 20:30:02,Simpang Kordon,16,8,8
2026-02-03 20:30:02,SIMPANG TUGU KUJANG Kota Bogor,15,7,8
2026-02-03 20:30:02,JL. JUANDA ARAH KANTOR POS Kota Bogor,14,6,8
2026-02-03 20:30:02,Perempatan Laswi Gatsu Bandung,44,18,26
2026-02-03 20:30:02,Kircon Perempatan Binon Bandung,16,7,9
2026-02-03 20:30:02,Simpang Braga,21,10,11
2026-02-03 20:30:02,Pertigaan Cicadas Bandung,9,5,4
2026-02-03 20:30:02,Fly Over Antapani,40,17,23
2026-02-03 20:30:02,Fly Over Kopo Leuwi Panjang,41,21,20
2026-02-03 20:30:02,Perempatan PT Inti,11,5,6
2026-02-03 20:30:02,Simpang buah Batu Bandung,14,7,7
2026-02-03 20:30:02,Persimpangan Sukahaji,2,1,1
2026-02-03 20:30:02,Jl Sudirman Bandung,34,15,19
2026-02-03 20:30:02,CCTV Kebon Kawung Paskal,19,8,11
2026-02-03 20:30:02,Simpang Garuda - Rajawali Bandung,19,8,11
2026-02-03 20:30:02,Simpang Pajajaran,20,10,10
2026-02-03 20:30:02,CCTV CICENDO Bandung,17,8,9
2026-02-03 20:30:02,Sudirman Otista,41,19,22
2026-02-03 20:30:02,Pertigaan Cijerah Bandung,4,2,2
2026-02-03 20:30:02,Jl Pungkur Bandung,12,6,6
2026-02-03 20:30:02,CCTV Laswi - Sukabumi Bandung,57,27,30
2026-02-03 20:30:02,Taman Pramuka Bandung,13,7,6
2026-02-03 20:30:02,Jl Citarum Bandung,13,6,7
2026-02-03 20:30:02,Jl Banda Riau Bandung,14,7,7
2026-02-03 20:30:02,Persimpangan Sariningsih,2,1,1
2026-02-03 20:30:02,Jl Merdeka Jawa Bandung,30,13,17
2026-02-03 20:30:02,Simpang Merdeka Aceh,29,14,15
2026-02-03 20:30:02,Jl. Pasar Kosambi Bandung,17,8,9
2026-02-03 20:30:02,Persimpangan Ahmad Yani Rel,12,6,6
2026-02-03 20:30:02,Simpang Surapati - Pusdai,21,11,10
2026-02-03 20:30:02,Simpang Gasibu,26,13,13
2026-02-03 20:30:02,Simpang Cikapayang Dago,30,15,15
2026-02-03 20:30:02,Simpang Cihampelas,27,13,14
2026-02-03 20:30:02,Pertigaan Katamsoe,11,5,6
2026-02-03 20:29:02,Simpang Gedebage - Soekarno Hatta,56,19,37
2026-02-03 20:29:02,Gedebage Arah GBLA,54,22,32
2026-02-03 20:29:02,Pertigaan Waas Batununggal,2,1,1
2026-02-03 20:29:02,Simpang Kordon,16,7,9
2026-02-03 20:29:02,SIMPANG TUGU KUJANG Kota Bogor,15,7,8
2026-02-03 20:29:02,JL. JUANDA ARAH KANTOR POS Kota Bogor,11,5,6
2026-02-03 20:29:02,Perempatan Laswi Gatsu Bandung,52,22,30
2026-02-03 20:29:02,Kircon Perempatan Binon Bandung,12,5,7
2026-02-03 20:29:02,Simpang Braga,21,11,10
2026-02-03 20:29:02,Pertigaan Cicadas Bandung,10,5,5
2026-02-03 20:29:02,Fly Over Antapani,43,18,25
2026-02-03 20:29:02,Fly Over Kopo Leuwi Panjang,38,18,20
2026-02-03 20:29:02,Perempatan PT Inti,11,6,5
2026-02-03 20:29:02,Simpang buah Batu Bandung,12,5,7
2026-02-03 20:29:02,Persimpangan Sukahaji,2,1,1
2026-02-03 20:29:02,Jl Sudirman Bandung,36,17,19
2026-02-03 20:29:02,CCTV Kebon Kawung Paskal,20,10,10
2026-02-03 20:29:02,Simpang Garuda - Rajawali Bandung,15,7,8
2026-02-03 20:29:02,Simpang Pajajaran,20,9,11
2026-02-03 20:29:02,CCTV CICENDO Bandung,17,8,9
2026-02-03 20:29:02,Sudirman Otista,40,18,22
2026-02-03 20:29:02,Pertigaan Cijerah Bandung,4,2,2
2026-02-03 20:29:02,Jl Pungkur Bandung,15,8,7
2026-02-03 20:29:02,CCTV Laswi - Sukabumi Bandung,55,24,31
2026-02-03 20:29:02,Taman Pramuka Bandung,16,8,8
2026-02-03 20:29:02,Jl Citarum Bandung,15,7,8
2026-02-03 20:29:02,Jl Banda Riau Bandung,13,6,7
2026-02-03 20:29:02,Persimpangan Sariningsih,2,1,1
2026-02-03 20:29:02,Jl Merdeka Jawa Bandung,33,17,16
2026-02-03 20:29:02,Simpang Merdeka Aceh,23,11,12
2026-02-03 20:29:02,Jl. Pasar Kosambi Bandung,16,7,9
2026-02-03 20:29:02,Persimpangan Ahmad Yani Rel,10,5,5
2026-02-03 20:29:02,Simpang Surapati - Pusdai,21,10,11
2026-02-03 20:29:02,Simpang Gasibu,27,12,15
2026-02-03 20:29:02,Simpang Cikapayang Dago,37,18,19
2026-02-03 20:29:02,Simpang Cihampelas,28,12,16
2026-02-03 20:29:02,Pertigaan Katamsoe,10,5,5
2026-02-03 20:28:02,Simpang Gedebage - Soekarno Hatta,59,24,35
2026-02-03 20:28:02,Gedebage Arah GBLA,61,19,42
2026-02-03 20:28:02,Pertigaan Waas Batununggal,1,1,0
2026-02-03 20:28:02,Simpang Kordon,20,9,11
